region_id,region,ssb_id,ssb,district_id,district,municipality_id,municipality,county_id,county,year,population
5036,Frosta,K-5036,Frosta,,,5036,Frosta,50,Trøndelag,2022,2608
5037,Levanger,K-5037,Levanger,,,5037,Levanger,50,Trøndelag,2022,20171
5038,Verdal,K-5038,Verdal,,,5038,Verdal,50,Trøndelag,2022,14955
5041,Snåsa,K-5041,Snåase - Snåsa,,,5041,Snåsa,50,Trøndelag,2022,2033
5042,Lierne,K-5042,Lierne,,,5042,Lierne,50,Trøndelag,2022,1309
5043,Røyrvik,K-5043,Raarvihke - Røyrvik,,,5043,Røyrvik,50,Trøndelag,2022,441
5044,Namsskogan,K-5044,Namsskogan,,,5044,Namsskogan,50,Trøndelag,2022,818
5045,Grong,K-5045,Grong,,,5045,Grong,50,Trøndelag,2022,2287
5046,Høylandet,K-5046,Høylandet,,,5046,Høylandet,50,Trøndelag,2022,1193
5047,Overhalla,K-5047,Overhalla,,,5047,Overhalla,50,Trøndelag,2022,3817
5049,Flatanger,K-5049,Flatanger,,,5049,Flatanger,50,Trøndelag,2022,1101
5052,Leka,K-5052,Leka,,,5052,Leka,50,Trøndelag,2022,570
5053,Inderøy,K-5053,Inderøy,,,5053,Inderøy,50,Trøndelag,2022,6794
5054,Indre Fosen,K-5054,Indre Fosen,,,5054,Indre Fosen,50,Trøndelag,2022,9899
5055,Heim,K-5055,Heim,,,5055,Heim,50,Trøndelag,2022,5884
5056,Hitra,K-5056,Hitra,,,5056,Hitra,50,Trøndelag,2022,5156
5057,Ørland,K-5057,Ørland,,,5057,Ørland,50,Trøndelag,2022,10371
5058,Åfjord,K-5058,Åfjord,,,5058,Åfjord,50,Trøndelag,2022,4252
5059,Orkland,K-5059,Orkland,,,5059,Orkland,50,Trøndelag,2022,18502
5060,Nærøysund,K-5060,Nærøysund,,,5060,Nærøysund,50,Trøndelag,2022,9732
5061,Rindal,K-5061,Rindal,,,5061,Rindal,50,Trøndelag,2022,1980
1804,Bodø,K-1804,Bodø,,,1804,Bodø,18,Nordland,2022,52803
1806,Narvik,K-1806,Narvik,,,1806,Narvik,18,Nordland,2022,21530
1811,Bindal,K-1811,Bindal,,,1811,Bindal,18,Nordland,2022,1406
1812,Sømna,K-1812,Sømna,,,1812,Sømna,18,Nordland,2022,1981
1813,Brønnøy,K-1813,Brønnøy,,,1813,Brønnøy,18,Nordland,2022,7777
1815,Vega,K-1815,Vega,,,1815,Vega,18,Nordland,2022,1175
1816,Vevelstad,K-1816,Vevelstad,,,1816,Vevelstad,18,Nordland,2022,462
1818,Herøy (Nordland),K-1818,Herøy (Nordland),,,1818,Herøy (Nordland),18,Nordland,2022,1825
1820,Alstahaug,K-1820,Alstahaug,,,1820,Alstahaug,18,Nordland,2022,7333
1822,Leirfjord,K-1822,Leirfjord,,,1822,Leirfjord,18,Nordland,2022,2257
1824,Vefsn,K-1824,Vefsn,,,1824,Vefsn,18,Nordland,2022,13233
1825,Grane,K-1825,Grane,,,1825,Grane,18,Nordland,2022,1461
1826,Hattfjelldal,K-1826,Hattfjelldal,,,1826,Hattfjelldal,18,Nordland,2022,1273
1827,Dønna,K-1827,Dønna,,,1827,Dønna,18,Nordland,2022,1369
1828,Nesna,K-1828,Nesna,,,1828,Nesna,18,Nordland,2022,1698
1832,Hemnes,K-1832,Hemnes,,,1832,Hemnes,18,Nordland,2022,4420
1833,Rana,K-1833,Rana,,,1833,Rana,18,Nordland,2022,26092
1834,Lurøy,K-1834,Lurøy,,,1834,Lurøy,18,Nordland,2022,1869
1835,Træna,K-1835,Træna,,,1835,Træna,18,Nordland,2022,450
1836,Rødøy,K-1836,Rødøy,,,1836,Rødøy,18,Nordland,2022,1153
1837,Meløy,K-1837,Meløy,,,1837,Meløy,18,Nordland,2022,6214
1838,Gildeskål,K-1838,Gildeskål,,,1838,Gildeskål,18,Nordland,2022,1894
1839,Beiarn,K-1839,Beiarn,,,1839,Beiarn,18,Nordland,2022,1012
1840,Saltdal,K-1840,Saltdal,,,1840,Saltdal,18,Nordland,2022,4617
1841,Fauske,K-1841,Fauske - Fuosko,,,1841,Fauske,18,Nordland,2022,9603
1845,Sørfold,K-1845,Sørfold,,,1845,Sørfold,18,Nordland,2022,1869
1848,Steigen,K-1848,Steigen,,,1848,Steigen,18,Nordland,2022,2591
1851,Lødingen,K-1851,Lødingen,,,1851,Lødingen,18,Nordland,2022,1976
1853,Evenes - Evenássi,K-1853,Evenes - Evenássi,,,1853,Evenes - Evenássi,18,Nordland,2022,1334
1856,Røst,K-1856,Røst,,,1856,Røst,18,Nordland,2022,469
1857,Værøy,K-1857,Værøy,,,1857,Værøy,18,Nordland,2022,678
1859,Flakstad,K-1859,Flakstad,,,1859,Flakstad,18,Nordland,2022,1216
1860,Vestvågøy,K-1860,Vestvågøy,,,1860,Vestvågøy,18,Nordland,2022,11566
1865,Vågan,K-1865,Vågan,,,1865,Vågan,18,Nordland,2022,9724
1866,Hadsel,K-1866,Hadsel,,,1866,Hadsel,18,Nordland,2022,8107
1867,Bø,K-1867,Bø,,,1867,Bø,18,Nordland,2022,2565
1868,Øksnes,K-1868,Øksnes,,,1868,Øksnes,18,Nordland,2022,4458
1870,Sortland,K-1870,Sortland - Suortá,,,1870,Sortland,18,Nordland,2022,10468
1871,Andøy,K-1871,Andøy,,,1871,Andøy,18,Nordland,2022,4572
1874,Moskenes,K-1874,Moskenes,,,1874,Moskenes,18,Nordland,2022,982
1875,Hamarøy,K-1875,Hamarøy,,,1875,Hamarøy,18,Nordland,2022,2708
5401,Tromsø,K-5401,Tromsø,,,5401,Tromsø,54,Troms og Finnmark,2022,77544
5402,Harstad,K-5402,Harstad,,,5402,Harstad,54,Troms og Finnmark,2022,24804
5403,Alta,K-5403,Alta,,,5403,Alta,54,Troms og Finnmark,2022,21144
5404,Vardø,K-5404,Vardø,,,5404,Vardø,54,Troms og Finnmark,2022,1897
5405,Vadsø,K-5405,Vadsø,,,5405,Vadsø,54,Troms og Finnmark,2022,5568
5406,Hammerfest,K-5406,Hammerfest,,,5406,Hammerfest,54,Troms og Finnmark,2022,11274
5411,Kvæfjord,K-5411,Kvæfjord,,,5411,Kvæfjord,54,Troms og Finnmark,2022,2789
5412,Tjeldsund,K-5412,Tjeldsund,,,5412,Tjeldsund,54,Troms og Finnmark,2022,4201
5413,Ibestad,K-5413,Ibestad,,,5413,Ibestad,54,Troms og Finnmark,2022,1289
5414,Gratangen,K-5414,Gratangen,,,5414,Gratangen,54,Troms og Finnmark,2022,1070
5415,Lavangen,K-5415,Loabák - Lavangen,,,5415,Lavangen,54,Troms og Finnmark,2022,970
5416,Bardu,K-5416,Bardu,,,5416,Bardu,54,Troms og Finnmark,2022,3993
5417,Salangen,K-5417,Salangen,,,5417,Salangen,54,Troms og Finnmark,2022,2087
5418,Målselv,K-5418,Målselv,,,5418,Målselv,54,Troms og Finnmark,2022,6599
5419,Sørreisa,K-5419,Sørreisa,,,5419,Sørreisa,54,Troms og Finnmark,2022,3414
5420,Dyrøy,K-5420,Dyrøy,,,5420,Dyrøy,54,Troms og Finnmark,2022,1068
5421,Senja,K-5421,Senja,,,5421,Senja,54,Troms og Finnmark,2022,14738
5422,Balsfjord,K-5422,Balsfjord,,,5422,Balsfjord,54,Troms og Finnmark,2022,5576
5423,Karlsøy,K-5423,Karlsøy,,,5423,Karlsøy,54,Troms og Finnmark,2022,2179
5424,Lyngen,K-5424,Lyngen,,,5424,Lyngen,54,Troms og Finnmark,2022,2729
5425,Storfjord,K-5425,Storfjord - Omasvuotna - Omasvuono,,,5425,Storfjord,54,Troms og Finnmark,2022,1836
5426,Kåfjord,K-5426,Gáivuotna - Kåfjord - Kaivuono,,,5426,Kåfjord,54,Troms og Finnmark,2022,2012
5427,Skjervøy,K-5427,Skjervøy,,,5427,Skjervøy,54,Troms og Finnmark,2022,2804
5428,Nordreisa,K-5428,Nordreisa,,,5428,Nordreisa,54,Troms og Finnmark,2022,4746
5429,Kvænangen,K-5429,Kvænangen,,,5429,Kvænangen,54,Troms og Finnmark,2022,1159
5430,Kautokeino,K-5430,Guovdageaidnu - Kautokeino,,,5430,Kautokeino,54,Troms og Finnmark,2022,2877
5432,Loppa,K-5432,Loppa,,,5432,Loppa,54,Troms og Finnmark,2022,859
5433,Hasvik,K-5433,Hasvik,,,5433,Hasvik,54,Troms og Finnmark,2022,964
5434,Måsøy,K-5434,Måsøy,,,5434,Måsøy,54,Troms og Finnmark,2022,1162
5435,Nordkapp,K-5435,Nordkapp,,,5435,Nordkapp,54,Troms og Finnmark,2022,2947
5436,Porsanger,K-5436,Porsanger - Porsángu - Porsanki,,,5436,Porsanger,54,Troms og Finnmark,2022,3904
5437,Karasjok,K-5437,Kárásjohka - Karasjok,,,5437,Karasjok,54,Troms og Finnmark,2022,2584
5438,Lebesby,K-5438,Lebesby,,,5438,Lebesby,54,Troms og Finnmark,2022,1221
5439,Gamvik,K-5439,Gamvik,,,5439,Gamvik,54,Troms og Finnmark,2022,1057
5440,Berlevåg,K-5440,Berlevåg,,,5440,Berlevåg,54,Troms og Finnmark,2022,906
5441,Tana,K-5441,Deatnu - Tana,,,5441,Tana,54,Troms og Finnmark,2022,2821
5442,Nesseby,K-5442,Unjárga - Nesseby,,,5442,Nesseby,54,Troms og Finnmark,2022,854
5443,Båtsfjord,K-5443,Båtsfjord,,,5443,Båtsfjord,54,Troms og Finnmark,2022,2165
5444,Sør-Varanger,K-5444,Sør-Varanger,,,5444,Sør-Varanger,54,Troms og Finnmark,2022,9925
21-22,Svalbard og Jan Mayen,K-21-22,Svalbard og Jan Mayen,,,21-22,Svalbard og Jan Mayen,,,2022,0
23,Kontinentalsokkelen,K-23,Kontinentalsokkelen,,,23,Kontinentalsokkelen,23,Kontinentalsokkelen og uoppgitt,2022,0
Rest,Delte kommuner og uoppgitt,K-Rest,Delte kommuner og uoppgitt,,,Rest,Delte kommuner og uoppgitt,Rest,Delte kommuner og uoppgitt,2022,0
30,Viken,F-30,Viken,,,,,30,Viken,2022,1269230
03,Oslo,F-03,Oslo,,,,,03,Oslo,2022,699827
34,Innlandet,F-34,Innlandet,,,,,34,Innlandet,2022,371253
38,Vestfold og Telemark,F-38,Vestfold og Telemark,,,,,38,Vestfold og Telemark,2022,424832
42,Agder,F-42,Agder,,,,,42,Agder,2022,311134
11,Rogaland,F-11,Rogaland,,,,,11,Rogaland,2022,485797
46,Vestland,F-46,Vestland,,,,,46,Vestland,2022,641292
15,Møre og Romsdal,F-15,Møre og Romsdal,,,,,15,Møre og Romsdal,2022,265848
50,Trøndelag,F-50,Trøndelag,,,,,50,Trøndelag,2022,474131
18,Nordland,F-18,Nordland,,,,,18,Nordland,2022,240190
54,Troms og Finnmark,F-54,Troms og Finnmark,,,,,54,Troms og Finnmark,2022,241736
21,Svalbard,F-21,Svalbard,,,,,21,Svalbard,2022,0
22,Jan Mayen,F-22,Jan Mayen,,,,,22,Jan Mayen,2022,0
23,Kontinentalsokkelen og uoppgitt,F-23,Kontinentalsokkelen og uoppgitt,,,,,23,Kontinentalsokkelen og uoppgitt,2022,0
